date,speeding,ag_driv,alcohol,disability
2008-06-30,None,None,Yes,None
2008-06-30,None,None,Yes,None
2008-06-30,None,None,None,None
2008-06-30,None,None,None,None
2008-06-30,None,Yes,None,None
2008-06-30,None,Yes,None,None
2008-06-30,None,Yes,None,None
2008-06-30,None,Yes,None,None
2008-06-30,None,Yes,None,None
2008-06-30,None,Yes,None,None
2008-07-03,None,Yes,None,None
2008-07-03,None,Yes,None,None
2008-07-03,None,Yes,None,None
2008-07-04,None,None,None,None
2008-07-04,None,None,None,None
2008-07-04,None,None,None,None
2008-07-04,None,None,None,None
2008-07-04,None,Yes,None,None
2008-07-04,None,Yes,None,None
2008-07-04,None,None,None,None
2008-07-04,None,None,None,None
2008-07-06,None,None,None,None
2008-07-07,None,Yes,None,None
2008-07-07,None,Yes,None,None
2008-07-07,None,Yes,None,None
2008-07-10,None,None,None,None
2008-07-10,None,None,None,None
2008-07-10,None,None,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-11,Yes,Yes,None,None
2008-07-12,Yes,Yes,None,None
2008-07-12,Yes,Yes,None,None
2008-07-12,Yes,Yes,None,None
2008-07-12,Yes,Yes,None,None
2008-07-13,None,None,None,None
2008-07-13,None,None,None,None
2008-07-13,None,None,None,None
2008-07-13,None,None,None,None
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-14,Yes,Yes,None,Yes
2008-07-15,None,Yes,None,None
2008-07-15,None,Yes,None,None
2008-07-15,None,Yes,None,None
2008-07-15,None,Yes,None,None
2008-07-16,Yes,Yes,None,None
2008-07-16,Yes,Yes,None,None
2008-07-16,Yes,Yes,None,None
2008-07-16,None,Yes,None,Yes
2008-07-16,None,Yes,None,Yes
2008-07-18,None,None,None,None
2008-07-18,None,None,None,None
2008-07-18,None,None,None,None
2008-07-18,None,Yes,None,None
2008-07-18,None,Yes,None,None
2008-07-19,None,None,Yes,None
2008-07-19,None,None,Yes,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-20,None,None,None,None
2008-07-21,None,None,None,None
2008-07-21,None,None,None,None
2008-07-21,None,None,None,None
2008-07-21,None,Yes,None,None
2008-07-21,None,Yes,None,None
2008-07-21,None,Yes,None,None
2008-07-21,None,Yes,None,None
2008-07-22,None,Yes,None,None
2008-07-22,None,Yes,None,None
2008-07-22,None,None,None,None
2008-07-22,None,None,None,None
2008-07-22,None,None,None,None
2008-07-22,None,None,None,None
2008-07-25,Yes,Yes,None,None
2008-07-28,None,None,None,None
2008-07-28,None,None,None,None
2008-07-28,None,None,None,None
2008-07-28,None,Yes,None,None
2008-07-28,None,Yes,None,None
2008-07-28,None,Yes,None,None
2008-07-28,None,Yes,None,None
2008-07-28,None,None,None,None
2008-07-28,None,None,None,None
2008-07-28,None,None,None,None
2008-07-29,None,Yes,None,None
2008-07-29,None,Yes,None,None
2008-07-29,None,Yes,None,None
2008-07-29,None,None,None,None
2008-07-29,None,None,None,None
2008-07-29,None,None,None,None
2008-07-29,None,None,None,None
2008-07-29,None,None,None,None
2008-07-29,None,None,None,None
2008-07-31,None,None,None,None
2008-07-31,None,None,None,None
2008-07-31,None,Yes,Yes,None
2008-07-31,None,Yes,Yes,None
2008-07-31,None,Yes,Yes,None
2008-08-01,None,Yes,None,None
2008-08-01,None,Yes,None,None
2008-08-01,None,Yes,None,None
2008-08-01,None,Yes,None,None
2008-08-01,Yes,Yes,Yes,None
2008-08-01,Yes,Yes,Yes,None
2008-08-01,Yes,Yes,Yes,None
2008-08-01,Yes,Yes,Yes,None
2008-08-01,None,Yes,Yes,None
2008-08-01,None,Yes,Yes,None
2008-08-01,None,Yes,Yes,None
2008-08-01,None,Yes,Yes,None
2008-08-01,None,Yes,Yes,None
2008-08-02,None,Yes,None,None
2008-08-02,None,Yes,None,None
2008-08-02,None,Yes,None,None
2008-08-03,None,None,None,None
2008-08-03,None,None,None,None
2008-08-04,None,Yes,None,Yes
2008-08-04,None,Yes,None,Yes
2008-08-04,None,Yes,None,Yes
2008-08-04,None,Yes,None,Yes
2008-08-04,None,Yes,None,Yes
2008-08-04,None,Yes,None,Yes
2008-08-06,None,None,None,None
2008-08-06,None,None,None,None
2008-08-07,None,None,Yes,None
2008-08-07,None,None,Yes,None
2008-08-07,None,None,Yes,None
2008-08-07,None,None,Yes,None
2008-08-07,None,None,None,None
2008-08-07,None,None,None,None
2008-08-07,None,None,None,None
2008-08-07,None,None,None,None
2008-08-07,None,None,None,None
2008-08-07,None,None,None,None
2008-08-09,None,Yes,None,None
2008-08-09,None,Yes,None,None
2008-08-09,None,Yes,None,None
2008-08-09,None,Yes,None,None
2008-08-09,None,Yes,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-14,None,None,None,None
2008-08-15,None,None,None,Yes
2008-08-15,None,None,None,Yes
2008-08-15,None,Yes,None,Yes
2008-08-15,None,Yes,None,Yes
2008-08-15,None,Yes,None,Yes
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-15,None,None,None,None
2008-08-17,None,None,None,None
2008-08-17,None,None,None,None
2008-08-18,Yes,Yes,None,None
2008-08-18,None,None,None,Yes
2008-08-18,None,None,None,Yes
2008-08-19,None,Yes,None,None
2008-08-19,None,Yes,None,None
2008-08-20,None,Yes,None,None
2008-08-20,None,Yes,None,None
2008-08-20,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-21,None,Yes,None,None
2008-08-22,None,Yes,None,None
2008-08-22,None,Yes,None,None
2008-08-22,None,Yes,None,None
2008-08-22,None,Yes,None,None
2008-08-22,None,Yes,None,None
2008-08-23,Yes,Yes,Yes,None
2008-08-23,Yes,Yes,Yes,None
2008-08-23,None,None,None,None
2008-08-23,None,None,None,None
2008-08-23,Yes,Yes,None,None
2008-08-23,Yes,Yes,None,None
2008-08-26,None,Yes,Yes,None
2008-08-26,None,Yes,Yes,None
2008-08-26,None,Yes,Yes,None
2008-08-26,None,Yes,Yes,None
2008-08-26,None,None,None,None
2008-08-26,None,None,None,None
2008-08-26,None,None,None,None
2008-08-26,None,None,None,None
2008-08-26,None,None,None,None
2008-08-27,None,Yes,None,None
2008-08-27,None,Yes,None,None
2008-08-27,None,None,None,None
2008-08-27,None,None,None,None
2008-08-28,None,None,None,None
2008-08-28,None,None,None,None
2008-08-28,None,None,None,None
2008-08-28,None,Yes,None,None
2008-08-28,None,Yes,None,None
2008-08-29,None,Yes,None,None
2008-08-29,None,Yes,None,None
2008-08-29,None,Yes,None,None
2008-08-29,None,Yes,None,None
2008-08-29,None,Yes,None,None
2008-08-30,None,None,None,None
2008-08-30,None,None,None,None
2008-08-30,None,None,None,None
2008-08-30,None,None,None,None
2008-08-30,None,None,None,None
2008-08-30,None,None,None,None
2008-08-31,None,None,None,None
2008-08-31,None,None,None,None
2008-08-31,None,None,None,None
2008-08-31,None,None,None,None
2008-08-31,None,None,None,None
2008-08-31,None,Yes,None,None
2008-08-31,None,Yes,None,None
2008-08-31,None,Yes,None,None
2008-08-31,Yes,Yes,None,None
2008-08-31,Yes,Yes,None,None
2008-09-02,None,Yes,None,None
2008-09-02,None,Yes,None,None
2008-09-02,None,Yes,None,None
2008-09-02,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-03,None,Yes,None,None
2008-09-04,None,Yes,None,None
2008-09-04,None,Yes,None,None
2008-09-04,None,Yes,None,None
2008-09-04,None,Yes,Yes,None
2008-09-04,None,Yes,Yes,None
2008-09-04,None,Yes,Yes,None
2008-09-06,None,None,None,None
2008-09-06,None,None,None,None
2008-09-06,None,None,None,None
2008-09-06,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-08,None,None,None,None
2008-09-10,Yes,Yes,None,None
2008-09-10,Yes,Yes,None,None
2008-09-10,None,Yes,None,None
2008-09-10,None,Yes,None,None
2008-09-10,None,None,None,None
2008-09-11,None,None,None,None
2008-09-11,None,None,None,None
2008-09-13,None,None,None,None
2008-09-14,None,None,None,None
2008-09-14,None,None,None,None
2008-09-14,None,Yes,None,None
2008-09-14,None,Yes,None,None
2008-09-15,None,None,None,None
2008-09-15,None,None,None,None
2008-09-16,None,None,None,None
2008-09-16,None,None,None,None
2008-09-16,None,None,None,None
2008-09-17,None,None,None,Yes
2008-09-17,None,None,None,Yes
2008-09-17,None,None,None,Yes
2008-09-17,None,None,None,Yes
2008-09-18,None,Yes,None,None
2008-09-18,None,Yes,None,None
2008-09-19,None,Yes,None,None
2008-09-19,None,Yes,None,None
2008-09-20,None,Yes,None,None
2008-09-20,None,Yes,None,None
2008-09-21,None,None,Yes,None
2008-09-21,None,None,Yes,None
2008-09-22,None,Yes,None,None
2008-09-22,None,Yes,None,None
2008-09-23,None,None,None,None
2008-09-23,None,None,None,None
2008-09-23,None,None,None,None
2008-09-23,None,None,None,None
2008-09-24,Yes,Yes,None,Yes
2008-09-24,Yes,Yes,None,Yes
2008-09-25,None,Yes,None,None
2008-09-25,None,Yes,None,None
2008-09-25,None,Yes,None,None
2008-09-25,None,Yes,None,None
2008-09-25,None,Yes,None,None
2008-09-25,None,Yes,Yes,None
2008-09-25,None,Yes,Yes,None
2008-09-25,None,Yes,Yes,None
2008-09-27,Yes,Yes,None,None
2008-09-27,Yes,Yes,None,None
2008-09-27,Yes,Yes,None,None
2008-09-27,Yes,Yes,None,None
2008-09-28,None,None,None,None
2008-09-28,None,None,None,None
2008-09-28,Yes,Yes,None,None
2008-09-28,None,None,None,None
2008-09-28,None,None,None,None
2008-09-29,None,Yes,Yes,None
2008-09-29,None,Yes,Yes,None
2008-09-29,None,Yes,Yes,None
2008-09-29,None,Yes,Yes,None
2008-09-29,None,Yes,Yes,None
2008-09-29,None,Yes,Yes,None
2008-09-30,None,None,None,None
2008-09-30,None,None,None,None
2008-09-30,None,None,None,None
2008-09-30,None,Yes,None,None
2008-09-30,None,Yes,None,None
2008-09-30,None,Yes,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-02,None,None,None,None
2008-10-03,None,None,None,None
2008-10-03,None,None,None,None
2008-10-03,Yes,Yes,None,None
2008-10-03,Yes,Yes,None,None
2008-10-03,Yes,Yes,None,None
2008-10-03,Yes,Yes,None,None
2008-10-03,Yes,Yes,None,None
2008-10-03,Yes,Yes,None,None
2008-10-05,None,None,None,None
2008-10-05,None,None,None,None
2008-10-05,None,None,None,None
2008-10-05,None,None,None,None
2008-10-05,None,None,None,None
2008-10-05,None,None,None,None
2008-10-06,None,None,None,None
2008-10-07,None,None,None,None
2008-10-07,None,None,None,None
2008-10-07,None,Yes,None,None
2008-10-07,None,Yes,None,None
2008-10-08,None,None,None,None
2008-10-08,None,None,None,None
2008-10-08,None,None,None,None
2008-10-10,None,Yes,None,None
2008-10-10,None,Yes,None,None
2008-10-10,None,Yes,None,None
2008-10-13,None,Yes,None,None
2008-10-13,None,Yes,None,None
2008-10-13,None,Yes,None,None
2008-10-13,None,Yes,None,None
2008-10-14,None,Yes,None,None
2008-10-14,None,Yes,None,None
2008-10-16,None,Yes,None,None
2008-10-16,None,Yes,None,None
2008-10-16,None,Yes,None,None
2008-10-16,None,None,None,None
2008-10-16,None,None,None,None
2008-10-16,None,Yes,None,None
2008-10-16,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,Yes,None,None
2008-10-17,None,None,None,None
2008-10-17,None,None,None,None
2008-10-18,None,Yes,None,None
2008-10-18,None,Yes,None,None
2008-10-18,None,Yes,None,None
2008-10-18,None,None,None,None
2008-10-18,None,None,None,None
2008-10-18,None,None,None,None
2008-10-18,None,None,None,None
2008-10-18,None,None,None,None
2008-10-18,None,Yes,None,None
2008-10-18,None,Yes,None,None
2008-10-18,None,Yes,None,None
2008-10-19,None,None,None,None
2008-10-19,Yes,Yes,None,None
2008-10-19,Yes,Yes,None,None
2008-10-19,Yes,Yes,None,None
2008-10-21,None,None,None,Yes
2008-10-21,None,None,None,Yes
2008-10-21,Yes,Yes,None,None
2008-10-21,Yes,Yes,None,None
2008-10-21,None,Yes,None,None
2008-10-21,None,Yes,None,None
2008-10-21,None,Yes,None,None
2008-10-22,None,None,None,Yes
2008-10-22,None,None,None,Yes
2008-10-22,None,None,None,None
2008-10-22,None,None,None,None
2008-10-23,None,Yes,None,None
2008-10-23,None,Yes,None,None
2008-10-23,None,Yes,None,None
2008-10-23,None,None,None,None
2008-10-24,None,None,None,None
2008-10-24,None,None,None,None
2008-10-25,None,None,None,None
2008-10-25,None,None,None,None
2008-10-25,None,None,None,None
2008-10-27,None,Yes,None,None
2008-10-27,None,Yes,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,None,None,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,Yes,Yes,None,None
2008-10-29,None,Yes,None,None
2008-10-29,None,Yes,None,None
2008-10-31,None,None,None,Yes
2008-10-31,None,None,None,Yes
2008-10-31,None,None,None,None
2008-10-31,None,None,None,None
2008-10-31,None,None,None,None
2008-10-31,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-01,None,None,None,None
2008-11-02,Yes,Yes,None,None
2008-11-02,Yes,Yes,None,None
2008-11-02,Yes,Yes,None,None
2008-11-02,Yes,Yes,None,None
2008-11-02,Yes,Yes,None,None
2008-11-02,None,None,None,None
2008-11-02,None,None,None,None
2008-11-02,None,None,None,None
2008-11-03,None,None,None,None
2008-11-03,None,None,None,None
2008-11-03,None,None,None,None
2008-11-06,None,Yes,None,None
2008-11-06,None,Yes,None,None
2008-11-06,None,None,None,None
2008-11-06,None,None,None,None
2008-11-07,None,Yes,None,None
2008-11-07,None,Yes,None,None
2008-11-08,None,Yes,None,None
2008-11-08,None,Yes,None,None
2008-11-08,None,Yes,None,None
2008-11-08,None,None,None,None
2008-11-08,None,None,None,None
2008-11-10,None,Yes,None,None
2008-11-10,None,Yes,None,None
2008-11-10,None,Yes,None,None
2008-11-10,None,Yes,None,None
2008-11-10,None,Yes,None,None
2008-11-10,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-11,None,Yes,None,None
2008-11-12,None,None,None,None
2008-11-12,None,None,None,None
2008-11-12,None,None,None,None
2008-11-12,None,None,None,None
2008-11-12,None,None,None,None
2008-11-13,None,None,None,None
2008-11-13,None,None,None,None
2008-11-13,None,None,None,None
2008-11-14,None,None,None,None
2008-11-14,None,None,None,None
2008-11-14,None,None,None,None
2008-11-15,None,Yes,None,None
2008-11-15,None,Yes,None,None
2008-11-15,None,Yes,None,None
2008-11-15,None,Yes,None,None
2008-11-15,None,Yes,None,None
2008-11-15,None,None,None,None
2008-11-17,None,None,None,Yes
2008-11-17,None,None,None,Yes
2008-11-17,None,None,None,Yes
2008-11-18,None,None,None,None
2008-11-18,None,None,None,None
2008-11-19,None,None,None,None
2008-11-19,None,None,None,None
2008-11-20,Yes,Yes,None,None
2008-11-20,Yes,Yes,None,None
2008-11-20,Yes,Yes,None,None
2008-11-20,Yes,Yes,None,None
2008-11-21,None,None,None,None
2008-11-21,None,None,None,None
2008-11-21,None,Yes,None,None
2008-11-21,None,Yes,None,None
2008-11-21,None,Yes,None,None
2008-11-21,None,Yes,None,None
2008-11-23,None,Yes,None,None
2008-11-23,None,Yes,None,None
2008-11-23,None,None,None,Yes
2008-11-23,None,None,None,Yes
2008-11-24,None,None,None,None
2008-11-24,None,None,None,None
2008-11-24,None,None,None,None
2008-11-24,None,None,None,None
2008-11-24,None,None,None,None
2008-11-25,None,Yes,None,None
2008-11-25,None,Yes,None,None
2008-11-26,None,None,None,None
2008-11-26,None,None,None,None
2008-11-26,None,None,None,None
2008-11-26,None,None,None,None
2008-11-26,None,None,None,None
2008-11-26,None,None,None,None
2008-11-27,None,Yes,None,None
2008-11-27,None,Yes,None,None
2008-11-28,None,Yes,None,None
2008-11-28,None,Yes,None,None
2008-11-28,None,Yes,None,None
2008-11-28,None,Yes,Yes,None
2008-11-28,None,Yes,Yes,None
2008-11-30,None,None,None,None
2008-11-30,None,None,None,None
2008-12-01,None,None,None,None
2008-12-01,None,None,None,None
2008-12-02,None,Yes,None,None
2008-12-02,None,Yes,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-03,None,None,None,None
2008-12-04,None,None,None,None
2008-12-04,None,None,None,None
2008-12-04,None,None,None,None
2008-12-04,None,None,None,None
2008-12-04,None,None,None,None
2008-12-04,None,None,None,None
2008-12-05,None,None,None,None
2008-12-05,None,None,None,None
2008-12-05,None,None,None,None
2008-12-05,None,Yes,None,None
2008-12-05,None,Yes,None,None
2008-12-05,None,Yes,None,None
2008-12-05,None,Yes,None,None
2008-12-08,None,Yes,None,None
2008-12-08,None,Yes,None,None
2008-12-08,None,Yes,None,None
2008-12-08,None,Yes,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-09,None,None,None,None
2008-12-10,None,None,None,None
2008-12-10,None,None,None,None
2008-12-10,None,None,None,None
2008-12-11,None,None,None,None
2008-12-11,None,None,None,None
2008-12-11,None,None,None,None
2008-12-13,None,None,None,None
2008-12-13,None,None,None,None
2008-12-13,None,None,None,None
2008-12-14,None,Yes,None,None
2008-12-14,None,Yes,None,None
2008-12-15,None,None,None,None
2008-12-15,None,None,None,None
2008-12-17,None,None,None,None
2008-12-17,None,None,None,None
2008-12-22,None,None,None,None
2008-12-22,None,None,None,None
2008-12-22,None,None,None,None
2008-12-24,None,Yes,None,None
2008-12-24,None,Yes,None,None
2008-12-26,None,Yes,None,None
2008-12-26,None,Yes,None,None
2008-12-29,None,Yes,None,None
2008-12-29,None,Yes,None,None
2008-12-29,None,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2008-12-31,Yes,Yes,None,None
2009-01-01,None,None,None,None
2009-01-01,None,None,None,None
2009-01-02,None,None,None,None
2009-01-02,None,None,None,None
2009-01-02,None,Yes,None,None
